,Username,Tweet,Datetime,Number of Followers,Number of Comments,Number of Retweets,Number of Likes
553,wallstreetbets_,"Sell? Never heard of him
#WSB #wallstreetbets $GME $PLTR $BB $BBBY $AMC $AMD $NOK $KODK $SPCE $TSLA $MSFT $AAPL $PSTH $BFT $CRSR https://t.co/UBhDgZqRqx",2021-01-29 18:45:57+00:00,58273,28,39,297
554,wallstreetbets_,"We can all play games... 
#WSB #wallstreetbets $GME $BB $BBBY $PLTR $NIO $BABA $TSLA $AMC $AMD $MSFT $AAPL $VXRT $KOSS $AMRN $AMZN $CATB $NOK $KODK https://t.co/3WzVj7bfCn",2021-01-29 17:52:32+00:00,58273,16,41,250
555,Beth_Kindig,"We saw some impressive revenue and EPS beats in the tech space this week. Here is a recap of this week's results.

$AMD $MSFT $AAPL $TSLA $FB $NOW https://t.co/kFvym9tWHA",2021-01-29 16:43:03+00:00,99088,19,53,447
556,wallstreetbets_,"🚀🚀🚀
#WSB $GME $BB $AMC $AMD $SIEB $NVAX $NOK $IPOE $PLTR $PTON $GBR $SLV $TSLA $AAPL $MSFT https://t.co/fIAAAZ2DDE",2021-01-29 16:12:05+00:00,58273,46,24,306
557,wallstreetbets_,"Absolute mad lads💎
#WSB $GME $AMC $EXPR $SLV $SIEB $NVAX $DOGE.X $GBR $INO $NOK $NIO $MSFT $TSLA $IPOE https://t.co/3pbCYgtVU9",2021-01-29 15:44:11+00:00,58273,12,21,223
558,wallstreetbets_,"There is levels to this stuff...
#WSB $GME $TSLA $EXPR $AAPL $MSFT $SQ $PLTR $BBBY $KOD $NOK $BABA $NIO $AMC $AMD https://t.co/QTsYOJoLDV",2021-01-29 14:53:03+00:00,58273,111,495,2779
559,Investingcom,$GME $MRNA $AMC $TSLA $NVAX $AAPL $AMZN $MSFT $JNJ $FB https://t.co/5n3BlY15rI,2021-01-29 14:43:04+00:00,599548,11,49,211
560,Dividend_Dollar,"Investing can be fun, especially when you own stocks you use often

🛒Groceries $COST
☕️ Coffee $SBUX
⛽️ Gas $CVX $XOM
💻 Cloud $MSFT 
📱 iPhone $AAPL
☎️ Cell Service $T $VZ
📦 Online ordering $AMZN $SHOP $ETSY
🦴 Dog Food $CHWY
🩺 Health $TDOC
🎮 Games from $GME ?? I had to",2021-01-29 01:22:02+00:00,29594,29,47,295
561,wallstreetbets_,"Just showing our support! 
#WSB #wallstreetbets $GME $TSLA $AMC $BBBY $AAPL $MSFT $SQ $PTON $PLTR $NIO $BABA $KODK $NOK https://t.co/JMV4ZI4AMf",2021-01-28 22:14:45+00:00,58273,65,95,719
562,wallstreetbets_,"The profits seem secondary at this point? 
#GME $BB $BBBY $SPCE $BABA $NIO $TSLA $AMC $AMD $SQ $F $MSFT $AAPL $PLTR $KOSS $KODK $NOK https://t.co/WxZf0QPFBc",2021-01-28 19:41:11+00:00,58273,76,167,1015
563,cinnamon_msft,"This is our biggest release yet! The settings UI along with a ton more goodies are now available in Windows Terminal Preview! Check out all of the new features that come with version 1.6 in our latest blog post! 🤩

https://t.co/c9iorUcJ1B",2021-01-28 18:04:44+00:00,17930,33,183,659
564,wallstreetbets_,"You love to see it! 
#WSB $GME $PLTR $MSFT $TSLA $KOSS $NAKD $BB $PSTH $PTON $CRSR $NIO $BABA $AAL $AAPL https://t.co/GBqFacqoQ9",2021-01-28 13:40:32+00:00,58273,35,58,442
565,wallstreetbets_,"🚨ASS TATTOO BET ALERT🚨 
#WSB $GME $AAL $AMC $KODK $NOK $BABA $NIO $AMZN $MSFT $BBBY https://t.co/MwhcFjK56Y",2021-01-28 13:14:06+00:00,58273,46,71,545
566,wallstreetbets_,"Buying with your pee-pee, can’t go tits up
#WSB $GME $AMC $TSLA $PLTR $SPCE $NOK $KODK $KOSS $AAPL $MSFT $PTON $SQ https://t.co/StMzcMDZLe",2021-01-28 03:09:19+00:00,58273,51,16,229
567,wallstreetbets_,"WE LIKE THE STONKS!!! 
#WSB $GME $BB $PLTR $TSLA $BBBY $AMC $AMD $SQ $AAPL $MSFT https://t.co/Yt8jN6vtgC",2021-01-28 02:55:09+00:00,58273,66,74,1082
568,susmitabaral7,"I cannot Digest this now.. I also need some fresh air. 
$Amc, $Nakd , $MSFT https://t.co/Dnn5nZ2vuj",2021-01-27 23:06:48+00:00,140,24,15,413
569,wallstreetbets_,"AYYOOOOOOO C
#WSB $GME $BB $PLTR $PSTH $MSFT $TSLA $AMC $AMD $BBBY $PTON $SQ $KOSS https://t.co/8Jp8L1lpr3",2021-01-27 22:53:26+00:00,58273,89,145,1140
570,wallstreetbets_,"Size doesn’t matter... right?
#WSB $GME $NOK $KODK $BBBY $SPCE $KOSS $TSLA $MSFT $AAPL $AMC $AMD $SQ $PTON $PLTR https://t.co/CHYxuALXkA",2021-01-27 22:09:28+00:00,58273,43,72,914
571,ripster47,"Wrap

Alerts + Ideas
$MSFT 232&gt;240 💸
$BIG 55/57&gt;64 💸
$JMIA 65c +100%💰
$OXBR 💸
$SOS 🔻L
Swing/Other
$AMC 2.20&gt;24💰
$BB 14&gt;28💰
$JMIA 50&gt;65💰
$BIGC 72&gt;96💰
$OSTK 65&gt;92💰
$FLGT 52&gt;87💰
$CRSR 37&gt;46💰
$TENX 💸
$UUU 💸
New: $CARV
*All Timestamped 
Not All positions",2021-01-27 21:50:54+00:00,243255,24,5,202
572,wallstreetbets_,"Some REMINEM to close it out
 #WSB $GME $SPCE $BBBY $KODK $NOK $PLTR $TSLA $MSFT $PTON $SQ $PSTH $BABA $NIO $AAPL https://t.co/wucx5yssrK",2021-01-27 20:20:57+00:00,58273,39,112,682
573,wallstreetbets_,"I’m not crying, you’re crying 
#WSB $GME $BB $PLTR $TSLA $BBBY $NOK $KODK $SRNE $AMC $EXPR $PTON $BABA $MSFT $AAPL $AMZN https://t.co/a5hXdsHuuf",2021-01-27 19:23:07+00:00,58273,249,1718,11625
574,wallstreetbets_,"Ma’am, this is a Wendy’s... #WSB $GME $NOK $KODK $INO $EXPR $CVM $AMC $SPCE $AMD $BB $SRNE $TSLA $AAPL $MSFT $NIO $BABA https://t.co/7aHPlQysSH",2021-01-27 18:41:00+00:00,58273,23,58,555
575,wallstreetbets_,✍🏼✍🏼✍🏼... noted #WSB $GME $BB $TSLA $MSFT $BBBY $NOK $KODK $AMC $AMD $SQ $PSTH $WSB $SPCE $CVM $EXPR $SRNE https://t.co/RxnDwaAdkj,2021-01-27 17:35:16+00:00,58273,26,49,464
576,CaptFinancial,"In other news, here are stocks that are trending in conversation, besides $GME and $AMC:

1. $NAKD
2. $CLOV
3. $FUBO
4. $NOK
5. $BB
6. $EXPR
7. $LOTZ 
8. $SNDL
9. $RKT
10. $BBBY
+ $UWMC  $TSLA $KODK $PLTR $SOS $MSFT $SPCE $CCIV $KMPH $CRSR

Stay focused! https://t.co/9jLC9lq5Lg https://t.co/lAsQE0o6P6",2021-01-27 17:10:48+00:00,31109,95,323,1249
577,wallstreetbets_,"You cant put a price on handjobs, man #WSB $GME $PLTR $SPCE $CLVS $BBBY $KODK $AMC $EXPR $PSTH $BB $MAC $GLBS $TSLA $MSFT $AAPL https://t.co/6jpnf4EMId",2021-01-27 16:27:33+00:00,58273,23,52,416
578,Investingcom,$GME $AMC $TSLA $MSFT $AMZN $AAPL $AMD $BB $FB $PLUG https://t.co/HvsAILpFdk,2021-01-27 15:57:12+00:00,599550,14,58,203
579,wallstreetbets_,Bizarro Jerry!! #WSB $GME $BB $SPCE $PSTH $KODK $MAC $EXPR $AMC $AMD $TSLA $MSFT $AAPL $CLVS https://t.co/o3NuSK4sp5,2021-01-27 15:23:53+00:00,58273,22,32,343
580,momiage0088,"なんでこんな事言うかというと
200銘柄位プレでチェックしてるんだけど
ショートスクイーズ銘柄1部（AMC・GME・BB・BBBY・FIZZ）
バンプ銘柄（FUGO・GOGO）
MSFT・MELI・GSXなど
その内15銘柄しかプラスになってなくて
方向性というより値動きが大きい順に下落してると思うからです。",2021-01-27 13:56:58+00:00,123326,1,22,259
581,wallstreetbets_,Anyone else oddly rock-hard? #WSB $GME $BB $NIO $TSLA $BABA $PLTR $AMC $AMD $MSFT $PSTH $BBBY $SPY $SPCE https://t.co/omqsjDRDfD,2021-01-27 13:50:40+00:00,58273,38,72,441
582,StockMKTNewz,"GameStop $GME was the #1 most traded stock today by Dollar Volume 

$GME had more $$$ traded then Amazon $AMZN and Microsoft $MSFT combined 😂😂

I still can’t fully believe the message I just typed out",2021-01-27 01:14:38+00:00,117634,10,26,268
583,wallstreetbets_,"Be happy for people, many lives changing! #WSB $GME $BB $PLTR $TSLA $AMC $NOK $NIO $AMD $MSFT $BBBY $KODK https://t.co/YprzYGXt95",2021-01-26 23:13:31+00:00,58273,84,160,2214
584,Matt_Cochrane7,"1/ Let's talk about $MSFT since it just reported earnings and it looks like it's up nicely in AH trading.

Such a great company, let's look at the results and I'll share a few thoughts.",2021-01-26 21:54:31+00:00,29018,12,41,358
585,charliebilello,"Microsoft Revenue (Billions)...
2020: 153
2019: 134
2018: 118
2017: 102
2016: 95
2015: 88
2014: 93
2013: 83
2012: 73
2011: 72
2010: 67
2009: 59
2008: 62
2007: 58
2006: 46
2005: 41
2004: 38
2003: 34
2002: 31
2001: 27
2000: 24
1999: 22
1998: 18
1997: 14
1996: 9
1995: 7
$MSFT",2021-01-26 21:30:56+00:00,312005,13,73,304
586,Butamaru_Butako,"マイクロソフト、 $MSFT 決算、予想を上回る。

クラウドの強さが牽引

売上高は431億ドル17％増
営業利益179億ドル29％増
純利益155億ドル33％増
商用クラウド収益167億ドル34%増

Office 製品11%増
LinkedIn収益23％増
Azureの収益50%増
Xbox収益40％増
サーフェス3%増

ガイダンスはコールで https://t.co/qLolGCbDZg",2021-01-26 21:15:04+00:00,32108,2,52,256
587,KessanMan,"マイクロソフト決算
Microsoft (NASDAQ:MSFT) Q2'21
EPS $2.03 (+34% Y/Y) 予想＋$0.39
売上 $43.08B (+16.7% Y/Y) 予想＋$2.9B

Azure +50%成長(CC 48%成長)

時間外株価 +6%上昇
https://t.co/TS87hjocTF https://t.co/XykKEqWXvV",2021-01-26 21:12:10+00:00,99307,2,116,499
588,DeItaone,"*Microsoft Returned $10B to Shareholders in 2Q Via Buybacks and Dividends
$MSFT",2021-01-26 21:09:33+00:00,383415,3,35,288
589,RampCapitalLLC,I’m just glad I sold $MSFT yesterday before the 5% rally after beating earnings.,2021-01-26 21:07:16+00:00,259315,59,13,638
590,CNBCnow,EARNINGS: Microsoft Q2 EPS $2.03 vs. $1.64 Est.; Q2 Revs. $43.08B vs. $40.18B Est. • $MSFT https://t.co/WWucfV7yfE https://t.co/jkRQQwX6H2,2021-01-26 21:05:44+00:00,699155,31,227,629
591,mattjbrown,"$MSFT Xbox FY21 Q2 earnings

- Gaming revenue grew 51%
- Xbox content and services revenue grew 40% driven by strength from Xbox Game Pass and first-party/third-party titles
- Xbox hardware revenue grew 86% driven by Xbox Series X|S",2021-01-26 21:04:07+00:00,2353,7,37,340
592,HeroDividend,"10 stocks for the next 10 years🔆

Microsoft $MSFT
Square $SQ
Cloudflare $NET
Digital Realty Trust $DLR
Home Depot $HD
Tesla $TSLA
Waste Management $WM
Shopify $SHOP
Carrier $CARR
AMD $AMD",2021-01-25 21:05:04+00:00,31723,42,70,604
593,GerberKawasaki,Nokia now up 14%. Next Microsoft will re release the zune. $nok $msft,2021-01-25 19:46:54+00:00,175369,24,12,347
594,Beth_Kindig,"The busiest week of Q4 earnings season is here, with 33% of the S&amp;P 500 reporting this week. Here we preview some of the most notable companies that are set to report.
$AMD $MSFT $AAPL $TSLA $FB $NOW $V https://t.co/jIpWDQQ2Vw",2021-01-25 16:46:10+00:00,99088,3,35,215
595,Dividend_Dollar,"Which of these sectors would you rather be invested in if you could only choose ONE for the next 24mo

📦 E-Commerce
$AMZN
$BABA
$SHOP
$ETSY

💳 FinTech
$PYPL
$SQ
$V
$MA

🤖 Cybersecurity
$CRWD
$NET
$OKTA
$ZS

💻 Big Tech
$AAPL
$FB
$NFLX
$MSFT

💊 Healthcare
$JNJ
$ABBV
$PFE
$BMY",2021-01-25 16:15:07+00:00,29594,100,73,424
596,ripster47,"#ERs
Biggest Earning Week 

FANGS: $FB $AAPL $TSLA $AMD $MSFT 
Defense: $LMT $RTN $NOC $BA
Airline: $AAL $LUV 
Finance: $COF $MA $AXP $V
FastFood: $SBUX $MCD
Cloud/Semi $TEAM $NOW $SAP $LRCX $SWKS $TXN
Other $CAT $MMM
#TIP On Good Earnings, look for sector Sympathy to trade https://t.co/cpgt3OyTbF",2021-01-25 04:33:33+00:00,243257,13,36,202
597,jondevaan,"Hi @BradSmi! I appreciate that Microsoft is being transparent about its involvement in the political system. You are facing a set of hard choices given the large set of stake holders in the MSFT ecosystem. If I may, a couple thoughts for you. 1/n https://t.co/0aZ2WtbL72",2021-01-24 22:37:36+00:00,910,10,39,212
598,johnscharts,$AAPL $TSLA $AMD $FB $MSFT earnings this week https://t.co/92FrWGg3ch,2021-01-24 14:49:27+00:00,123060,26,117,701
599,CaptFinancial,"Stocks trending in conversation on #FinTwit, Saturday 1/23:

1. $CLOV
2. $GME
3. $AMC
4. $CCIV
5. $PLTR
6. $TSLA
7. $AAPL
8. $LOTZ 
9. $TDOC
10. $JMIA
+ $NIO $FUBO $PINS $NFLX $BB $EXPI $FB $MSFT $PTON $THBR

Stock trends + more on Cap: https://t.co/9jLC9lq5Lg https://t.co/FzuUNpj3nN",2021-01-23 22:26:31+00:00,31109,19,57,362
600,PandaOptions,"Time for some Chart Requests! 🐼
 
- Limit 1 per person
- No penny stocks
- Will do as many as I can 

Please Like and Retweet! Thank you

$SPY $AMZN $AAPL $BA $NFLX $TDOC $SHOP $TSLA $AMD $ROKU $NVDA $FB $TTD $BYND $PYPL $DOCU $CRWD $ETSY $SQ $MSFT $BABA $ZM #StocksToWatch",2021-01-23 21:42:48+00:00,33139,227,62,300
601,OMillionaires,"Some implied moves for #earnings next week(1of3):

$AAPL 6.7%
$TSLA 8.9%
$FB 7.1%
$MSFT 4.8%
$AMD 8.7%
$SBUX 4.3%
$MCD 3.0%
$V 3.5%
$TEAM 8.6%
$WDC 8.1%
$X 10.6%
$JNPR 5.5%
$MDLZ 3.7%
$FICO 8.0%
$CAT 4.7%
$LLY 4.6%
$SAP 7.8%
$CVX 4.0%
$HON 3.5%
$CL 3.0%
$CHTR 5.1%",2021-01-23 18:58:23+00:00,105659,10,81,353
602,JesseCohenInv,"💥Notable #Earnings To Watch This Week (via @eWhispers)💥

Mon: $KMB $XLNX
Tues: $MSFT $AMD $SBUX $AXP $MMM $GE $JNJ $LMT $VZ 
Wed: $AAPL $TSLA $FB $T $BA $LRCX $LVS $NOW $TER
Thurs: $MCD $V $MA $AAL $LUV $JBLU $SWKS $TEAM $MO $X
Fri: $CAT $CVX $LLY $HON $SAP

$DIA $SPY $QQQ https://t.co/C2e69ZVqlw",2021-01-23 17:24:16+00:00,33315,12,107,351
603,reshoftc,"FinTwit is boring without Earnings. Finally, the good weeks start again!

$TSLA $MSFT $AAPL $FB https://t.co/iB68yiUrhg",2021-01-23 16:24:47+00:00,12929,10,31,242
604,eWhispers,"#earnings for the week 

https://t.co/lObOE0dgsr 

$AAPL $TSLA $AMD $FB $MSFT $JNJ $GE $BA $MMM $T $LMT $VZ $DHI $AAL $MCD $ABT $FCX $KMB $AXP $RTX $NEE $XLNX $V $SBUX $CAT $LRCX $MA $OFG $NOW $NDAQ $NVS $PLD $PII $MKC $BMRC $ALK $SHW $TXN $NEP $LUV $BOH $LLY $SWKS $PGR $PHG https://t.co/xnNijGSVuU",2021-01-23 14:04:01+00:00,283548,66,969,2571
605,NekoStocks,"メモ：来週の決算

1/26 Pre $MMM $AXP $JNJ $LMT $NEE $VZ
1/26 After $AMD $AGYS $FFIV $MSFT 
1/27 Pre $ABT $T
1/27 After $AAPL $FB $NOW $TSLA
1/28 Pre $MO $MA $MCD
1/28 After $EGHT $TEAM $V",2021-01-23 08:06:59+00:00,29670,5,21,202
606,jmsltd1,"@JuddLegum @Microsoft Microsoft was awarded the $10B JEDI contract, for which they were patently underqualified, strictly because Trump had beef with Bezos over the Washington Post. Of course MSFT is sticking with the Seditious GOP. That’s their meal ticket.",2021-01-23 00:45:25+00:00,172,12,164,901
607,DividendsDad,"You sit at work on $MSFT excel all day but you never invest in their success.

You stare at your $AAPL iphone 5 hrs a day but you never invest in their success.

You watch $NFLX every night but you never invest in their success.

Why not get paid along with them?

Invest.",2021-01-22 14:58:35+00:00,4649,42,213,1009
608,jicchamatome,"- $PG: 決算良かった、心配してない
- $KOS: 心配してない
- $DKNG: これからプロスポーツ戻ってくるから尻上がりにいいと思う
- $DMYD: ティッカーが変わる時に一旦売る
- $SNOW: 次の決算を待つ

＜決算発表日＞
- $MSFT: 1月26日
- $AAPL: 1月27日
- $FB: 1月27日
- $GOOG: 2月2日
- $AMZN: 2月2日",2021-01-22 13:24:44+00:00,107027,5,12,242
609,ritholtz,"Killer piece from @michaelbatnick
 
$QCOM fell 58% - 21 years to get back to break even. 
$MSFT fell 65% - 17 years to get even.
$AMZN fell 95%  - 10 years to even.
$INTC fell 82% - still isn’t even.
$CSCO fell 89% - isn’t even close to back to even.

https://t.co/Gya3OgoT5l",2021-01-22 11:51:27+00:00,188825,36,139,595
610,richturn_ms,Hey Windows Terminal fans - @cinnamon_msft and team have been hard at work building a Settings UX for Terminal. Take a look at what's coming soon! :) https://t.co/EAkkKsUZpl,2021-01-22 00:48:43+00:00,14480,15,27,258
611,QTRResearch,"Traditional automakers going to make TSLA obsolete in 2 years IMO. All TSLA had going for it was that it was first. Its products are shit quality. GM &amp; MSFT &amp; names like VW/Audi all have 10x better quality &amp; will pass TSLA on the innovation highway re autonomous, etc. very soon.",2021-01-21 23:34:44+00:00,171488,152,44,631
612,cinnamon_msft,"Seen in the main branch on GitHub, coming soon to a Windows Terminal Preview release near you! 👀

https://t.co/qcc0UnPova https://t.co/CpR0Fi5a3V",2021-01-21 23:01:48+00:00,17930,60,201,1198
613,traderstewie,$MSFT.... a gorgeous huge base being build here in this behemoth of a stock.... look for a new breakout in the days to come https://t.co/PBxojKbbJM,2021-01-21 19:08:58+00:00,331419,29,74,618
614,EliteOptions2,"$AAPL - Trade Idea - Jan 29 135C - bid/ask: 2.85/2.89

Closed at 132.03

AAPL is setting up to test 138/140 if it can clear the 132.71 level

ER: January 27th (Possible to see 145-151)
-
$AMD $AMZN $BABA $FB $MSFT $NFLX $NIO $NVDA $PLTR $SNAP $SPCE $SPY $TSLA $CLOV $ZM $JMIA https://t.co/nCeyl35wvq",2021-01-21 00:41:51+00:00,82126,15,32,219
615,JesseCohenInv,"'FANGMANT' off to a strong start to the week. 

$FB $AAPL $NFLX $GOOGL $MSFT $AMZN $NVDA $TSLA https://t.co/yHaTSE8uqA",2021-01-19 20:59:38+00:00,33315,13,45,231
616,allstarcharts,I'd say the direction of the resolutions from these consolidations are pretty important https://t.co/C8rViwJPRs $NVDA $GOOG $FB $AMZN $AAPL $MSFT https://t.co/f6z5eYSCAn,2021-01-18 19:34:36+00:00,102067,38,127,577
617,EricJhonsa,"Not the first to bring this up, but $MSFT, $FB, $AMZN and $CRM have all significantly underperformed the Nasdaq since the start of September. Wouldn't count on this lasting forever. https://t.co/5ceF8NnZIC",2021-01-15 21:21:18+00:00,9193,20,29,220
618,LongRunways,"Jamie Dimon sizing up the cloud opportunity: ""It's literally the pit of the iceberg.  Whatever we say today, 10 years now it will be probably 50 times more than what we're doing today.  And I would spend anything to get it done faster.""  $JPM $AMZN $GOOG $MSFT",2021-01-15 19:31:48+00:00,303,10,33,225
619,eWhispers,"By request, here are the confirmed #earnings dates for the Qs 

https://t.co/lObOE0dgsr 

#nasdaq100 $QQQ $AAPL $TSLA $NFLX $AMD $FB $MSFT $INTC $FAST $QCOM $ASML $CTXS $LRCD $ATVI $SBUX $XLNX $ISRG $SWKS $CSX $CSCO $TXN $EA $CMCSA $ALGN $PEP $ADP $DXCM $CHTR $NXPI $XEL $TTWO https://t.co/mnSwmXXVVd",2021-01-15 14:28:05+00:00,283548,14,140,424
620,realjunsonchan,"Massive power outages right now in northwest America, particularly washington state, where many big tech companies are like MSFT and Amazon , check it out https://t.co/IDt8ZbeinK",2021-01-13 17:31:01+00:00,31258,37,87,234
621,CarmenCrincoli,"Fellow MSFT employees: I’ve written a proposal on what to do with the Microsoft PAC. The attempted sedition by many in Congress last week was funded in part by Microsoft's money. It is time for reform or abolishment, not small changes. 1/4 https://t.co/1DL74GJl36",2021-01-13 16:24:00+00:00,11126,72,439,1539
622,BrianFeroldi,"Glassdoor Best Places To Work 2020 is out!

Great place to hunt for ideas

Top public workplaces:

1⃣ $HUBS 
2⃣ $DOCU 
3⃣ $ISRG
4⃣ $LUV
5⃣ $GOOG
6⃣ $NVDA
7⃣ $MSFT
8⃣ $LULU
9⃣ $FB
🔟 $SVMK",2021-01-12 12:24:14+00:00,212989,12,32,213
623,e_us_stock,"個人的に注目している今月の決算発表（予定）

14(木) $TSM  $DAL
15(金) $C  $JPM
18(月) $BAC  $SCHW  $GS
19(火) $NFLX
20(水) $MS  $PG  $UNH
21(木) $KO
26(火) $SBUX  $MMM  $AXP  $GE  $JNJ  $LMT
27(水) $AAPL  $FB  $MSFT  $TSLA  $PYPL  $BA
28(木) $AMZN  $DHR  $MCD
29(金) $CAT",2021-01-12 07:08:54+00:00,26890,2,58,303
624,b_fung,"Tech/telecom are drawing back on political donations in light of last week's violence. 

AT&amp;T (CNN's owner) said it's stopping donations to US lawmakers who voted to object to certifying the 2020 election results.

MSFT &amp; GOOG have frozen $$ while they ""assess"" &amp; ""reassess.""",2021-01-11 20:58:51+00:00,34284,9,63,264
625,markminervini,"Relatively speaking, we are losing the FANG leadership. 
$FB 45RS
$MSFT 42RS
$NFLX 42RS
$GOOGL 60RS",2021-01-11 16:02:18+00:00,315577,35,27,464
626,ZenTraderEW,"Tickers I'm watching this week:
$NIO $TSLA, $TDOC, $FUBO, $AAPL, $BLNK $EBAY $PENN, $MSFT $NET $PLTR $RIDE $CRM $BIDU, $ETSY, $PYPL $XPEV $RIOT $MARA $CBAT 
I will post them on this thread through out the day and coming days.  If you like them, please share or retweet...🙏",2021-01-10 19:58:25+00:00,8801,17,31,244
627,Leishman,"We self-host the majority of our own infra at @RiverFinancial largely because of what we are seeing playing out right now. You need a backup plan if the Google, Amazon, MSFT Triumvirate decides they don't like your business. The cloud is great, but always have an exit strategy.",2021-01-10 03:24:47+00:00,11360,10,37,382
628,tradingview,"Market caps

Apple $AAPL $2.2 trillion
Microsoft $MSFT $1.6 trillion
Amazon $AMZN $1.5 trillion
Google $GOOG $1.2 trillion
Tesla $TSLA $830 billion
#Bitcoin $759 billion
Facebook $FB $751 billion
Alibaba $BABA $613 billion
Berkshire Hathaway $BRK $547 billion
Visa $V $500 billion",2021-01-08 15:59:31+00:00,320704,10,65,251
629,RealVision,"#ETH… “This is going to be the biggest thing since $GOOG or $AAPL or $MSFT...” 

🛸 @RaoulGMI &amp; @AlexSaundersAU: The Evolution of #Ethereum 🌌

🎥 Airing TONIGHT 12AM ET 🔥 #RealVisionCrypto 🚀 https://t.co/PGrK5QDTrZ",2021-01-08 00:00:38+00:00,272645,56,128,728
630,jimcramer,Remember we were supposed to sell big tech. I urged people to buy it on our call yesterday (https://t.co/2Cj9QmVLog).... Now $MSFT up most in two months,2021-01-07 20:06:07+00:00,1751862,52,13,230
631,LeviBroderick,Note to MSFT execs: this is why we asked you to pull corporate ad buys from Fox News and to disband MSPAC. Hope it was all worth it.,2021-01-06 20:44:33+00:00,3796,4,38,249
632,Investingcom,"*APPLE, AMAZON, MICROSOFT AND ALPHABET SHARES DROP 1.5%-2.5% AS DEMOCRATS MOVE CLOSER TO SENATE CONTROL

$AAPL $AMZN $MSFT $GOOGL https://t.co/9z0kPeHgI2",2021-01-06 10:45:12+00:00,599564,18,51,303
633,BrianFeroldi,"Valuation metrics are not 1 size fits all

You need to know:

1⃣Which are useful
2⃣When they are useful
3⃣When they are not useful

Examples:
Stage 1: $NNOX
Stage 2: $OM
Stage 3: $FVRR
Stage 4: $MSFT
Stage 5: $XOM https://t.co/N820gqB3e0",2021-01-05 15:17:16+00:00,212990,11,74,319
634,Bob_Wachter,"So this can't-miss effort by 3 companies w/ unlimited resources &amp; world-class talent to – once &amp; for all – ""disrupt healthcare"" didn't quite work out. I'd be shocked... if GE, Google, MSFT, IBM &amp; many others hadn't had precisely the same experience. Must be harder than it looks. https://t.co/DXqZgCDCRc",2021-01-04 19:24:01+00:00,196050,41,92,589
635,JesseCohenInv,"2021 starting off with a bang, with a lot of red across the board in many of the big-name tech stocks $AAPL $AMZN $MSFT 

$TSLA however remains in a trading universe of its own, hitting another record high despite the market selloff. https://t.co/zJ0ssyjIQL",2021-01-04 16:58:12+00:00,33315,12,81,262
636,adetolaov,"Careful not to tell people what to invest in online (best speak to investment advisor), but as a young person you will probably make more returns from Stocks, ETFs, real sector businesses, than almost real estates. 

Eg. $MSFT stocks have doubled in value in last 2 years.",2021-01-04 12:03:49+00:00,83622,12,61,219
637,BrianFeroldi,"I've sold:

$AMT at $60
$DXCM at $7
$MSFT at $24
$PAYX at $25
$PODD at $17
$WM at $40

I've learned the hard way 

not to be in a rush to sell",2021-01-03 13:17:51+00:00,212991,51,25,490
638,nicoleperlroth,"New deep dive with @SangerNYT on the SolarWinds hack found its 5-6X broader than initially believed with ~250 victims (MSFT tallied 40 initially). 
-The backdoored Orion software was built/maintained in Eastern Europe. 
-Concern another major vector used.
https://t.co/Di6IICPWIN",2021-01-02 16:26:02+00:00,78501,33,484,840
639,tradingview,"Market caps

Apple $AAPL $2.2 trillion
Microsoft $MSFT $1.6 trillion
Amazon $AMZN $1.6 trillion
Google $GOOGL $1.1 trillion
Facebook $FB $770 billion
Tesla $TSLA $668 billion
Alibaba $BABA $620 billion
#Bitcoin $583 billion
Berkshire Hathaway $543 billion
Visa $V $511 billion",2021-01-02 14:06:14+00:00,320706,33,149,567
640,SJosephBurns,"2020 Returns
Tesla $TSLA: +743%
Peloton $PTON: +434%
Moderna $MRNA: +434%
Zoom $ZM: +396%
Bitcoin: +304%
$AAPL: +82%
$AMZN: +76%
Nasdaq 100 $QQQ: +49%
$MSFT: +43%
$GOOGL: +31%
Gold: +24%
Small Caps $IWM: +20%
S&amp;P $SPY: +18%
LT Treasuries $TLT: +18%
Oil: -21%

via @charliebilello",2021-01-02 13:31:45+00:00,405422,27,140,573
641,kimrou_dazooo,"米国株投資でFIREするまで
→ https://t.co/KgU1kJvomW

個別18銘柄
AAPL,MSFT,CL,DIS,KO,MCD,PEP,JNJ,PG,MO,V,T,VZ,TSLA,TWTR,LMT,WMT,XOM

ETF5銘柄
VOO,VTI,VYM,VIG,HDV

給料毎月投資
ボーナス全額投資

2021年1000万円目標‼️
#米国株投資家と繋がる会
#20代投資家と繋がりたい
#株式投資",2021-01-02 01:31:57+00:00,4514,22,13,352
642,JesseCohenInv,"*Pretty solid performance from my 2020 stock picks

1. $AAPL +80.7%
2. $PCTY +70.4%
3. $AMD +100%
4. $MSFT +41%
5. $TTD +208.3%
6. $AMZN +76.2%
7. $OKTA +120.4%
8. $NVDA +122%
9. $PAYC +70.8%
10. $LSCC +139.4%
11. $GOOGL +30.8%
12. $KLAC +45.3%

⚠️My 2021 picks will be out Sunday https://t.co/NarNaJK9mR",2021-01-01 13:53:33+00:00,33315,36,93,705
