Username,Tweet,Datetime,Number of Followers,Number of Comments,Number of Retweets,Number of Likes,cleaned Tweet,flair_sentiment,flair_sentiment_score,vader_sentiment,vader_score,finbert_sentiment,finbert_score,ticker
PandaOptions,"Pandas Weekly Watchlist 🐼

$AAPL 138c over 136, 130p under 131
$TSLA 770c over 755, 680p under 700
$AMD 86c over 84.75, 77p under 78
$NIO 43c over 42, 33p under 34
$GOOGL 2330c over 2306, 2200p under 2228
$SE 265c over 262, 235p under 240",2021-04-25 21:46:12+00:00,32723,8,26,249,panda weekly watchlist 138c 130p tsla 770c 680p amd 86c 77p nio 43c 33p googl 2330c 2200p se 265c 235p,POSITIVE,0.9797,neu,0,neutral,0.940784991,AAPL
Carnage4Life,I’m less interested in people who point out that I’d be rich today if I’d invested in $AAPL or $BTC a decade ago and more interested in people who can share a first principles rationale for why their current investments are the next Apple stock or digital store of value.,2021-04-25 19:26:04+00:00,44041,8,33,235,le interest people point rich today invest btc decade ago interest people share first principle rationale current investment next stock digital store value,POSITIVE,0.9873,neu,0.9217,neutral,0.927865565,AAPL
Stephanie_Link,"Busy eps week:  
top 5 $SPX names reporting - $AAPL, $MSFT, $AMZN, $GOOGL, $FB - 22.4% of $SPX - all reporting in one week, which has only happened 4 other times.",2021-04-25 16:27:28+00:00,97998,27,51,329,busy eps week top spx name report msft amzn googl fb spx report one week happen time,NEGATIVE,0.9831,neu,0.2023,neutral,0.747757018,AAPL
StockDweebs,"My top stocks to buy this week:

1. $FB - 3.5% 👨‍🦰
2. $NKE - 2.2% 🏃‍♂️
3. $GE - 3.8% 🌬️
4. $SPY - 1.4% 5⃣0⃣0⃣
5. $LYFT - 5.4% 🚗
6. $SAVE - 5.0% ✈️
7. $PLTR - 5.6% 🪖
8. $AAPL - 3.0% 🍎
9. $XOM - 3.0% ⛽️
10. $AZN - 2.6% 💉

Watch the technical analysis here: https://t.co/gqFy6MZbmJ",2021-04-25 13:00:01+00:00,180444,48,78,679,top stock buy week fb nke ge spy lyft save pltr xom azn watch technical analysis,POSITIVE,0.9981,neu,0.6124,neutral,0.89406234,AAPL
pbcinc,"$FB has so much room to run. Reminds me $AAPL at 10 PE when iPhone was a goner.

""Other"" line (Inc Marketplace) ""spiked by 156% year-over-year to $885 million. In comparison, during the same time period, Amazon’s third-party sellers’ business grew 53%""

https://t.co/GnKZ3PgQph",2021-04-25 12:33:28+00:00,4991,6,17,206,fb much room run remind pe iphone goner line inc marketplace spike year year million comparison time period amazon third party seller business grow,NEGATIVE,0.8843,neu,0.5267,neutral,0.927801013,AAPL
JesseCohenInv,"💥 This Week's Most Notable #Earnings (via @eWhispers)

Mon: $TSLA
Tues: $MSFT $GOOGL $AMD $PINS $V $SBUX $UPS $MMM $GE $TXN
Wed: $AAPL $FB $BA $F $SHOP $TDOC $SPOT $QCOM $EBAY $YUM
Thurs: $AMZN $TWTR $NIO $MCD $CAT $MA $GILD $MRK $DPZ $MO
Fri: $XOM $CVX $AZN $ABBV $CLX $CL

$SPY https://t.co/gtYDagEtIq",2021-04-25 11:52:19+00:00,33041,8,64,230,week notable via mon tsla tues msft googl amd pin v sbux up mmm ge txn wed fb ba f shop tdoc spot qcom ebay yum thurs amzn twtr nio mcd cat gild mrk dpz mo fri xom cvx azn abbv clx cl spy,POSITIVE,0.9914,neu,0,neutral,0.888854623,AAPL
OMillionaires,"Some implies moves for #earnings next week:

$TSLA 8.0%
$MSFT 3.5%
$GOOGL 4.7%
$AMZN 4.5%
$FB 5.8%
$AAPL 4.5%
$SHOP 7.3%
$PINS 12.9%
$SPOT 7.9%
$TDOC 8.4%
$TWTR 10.3%
$BA 4.4%
$NIO 9.5%
$MCD 2.8%
$SBUX 3.9%
$DPZ 5.8%
$SWKS 5.2%
$ENPH 11.4%
$V 2.9%
$UPS 4.9%",2021-04-25 11:04:09+00:00,105399,20,108,492,imply move next week tsla msft googl amzn fb shop pin spot tdoc twtr ba nio mcd sbux dpz swks enph v up,NEGATIVE,0.6015,neu,0,neutral,0.787057936,AAPL
Insideioscom,What to expect on Apple Q2 2021 Earnings Report scheduled on April 28 https://t.co/AsNQ6AnQYC via @insideioscom #AAPL #Earnings,2021-04-25 05:44:51+00:00,316,2,13,917,expect q2 earn report schedule april via,NEGATIVE,0.9745,neu,0,neutral,0.910238028,AAPL
thettinvestor,"4 empresas representam quase 70% do portóflio de U$ 269.927.528.000,00 investidos da Berkshire Hathaway

AAPL – Apple Inc. 43.61%
BAC – Bank of America Corp. 11.34%
KO – Coca Cola Co. 8.13%
AXP – American Express 6.79%

Os 30% restante são compostos por 43 empresas.",2021-04-25 01:09:11+00:00,58466,8,20,436,empresas representam quase portóflio de u investidos da berkshire hathaway inc bac bank america corp ko coca cola co axp american express o restante são compostos por empresas,POSITIVE,0.9955,neu,0,neutral,0.661027193,AAPL
LarryLogical,"Just a reminder: those that say, 'ONLY $BTC' are either oblivious to technology advancing or trying to push adoption by shaming people wanting to look elsewhere

Imagine someone saying $AAPL ONLY, they'd get laughed out of the room

IMO: This WILL happen:
1. $BTC
2. $ETH
3. $LINK https://t.co/e2qXfWO2fg",2021-04-24 21:53:58+00:00,6787,7,38,211,reminder say btc either oblivious technology advance try push adoption sham people want look elsewhere imagine someone say get laugh room imo happen btc eth link,NEGATIVE,0.9999,neu,0.5994,neutral,0.914013743,AAPL
IVFlow,"I shared this before &amp; I’ll share it again

I still keep this next to me while trading

It helps me stay centered in the midst of any emotional chaos

$SPY $TSLA $AAPL

Bolded quotes are my favorites btw https://t.co/huXIXcVEN7",2021-04-24 15:45:41+00:00,3579,12,76,310,share amp share still keep next trade help stay center midst emotional chaos spy tsla bolded quote favorite btw,NEGATIVE,0.6875,neu,0.7184,neutral,0.866173744,AAPL
eWhispers,"#earnings for the week 

https://t.co/lObOE0dgsr 

$AAPL $TSLA $AMD $AMZN $MSFT $FB $NIO $BA $UPS $PINS $GE $SHOP $GOOGL $QCOM $XOM $F $MMM $ABBV $ACI $TWTR $X $SPOT $TDOC $CL $V $CAT $LLY $ENPH $SAND $OTIS $SWKS $CROX $MRK $RTX $MCD $SBUX $OSTK $BP $NXPI $DPZ $BMY $MA $GLW $CHKP https://t.co/wR4Snpnea0",2021-04-24 14:36:51+00:00,282144,70,812,1960,week tsla amd amzn msft fb nio ba up pin ge shop googl qcom xom f mmm abbv aci twtr x spot tdoc cl v cat lly enph sand otis swks crox mrk rtx mcd sbux ostk bp nxpi dpz bmy glw chkp,POSITIVE,0.9868,neu,0,neutral,0.872849286,AAPL
Dividend_Dollar,"A stock correcting today doesn't worry me because all I'm worried about is where it will be in 20, 30, or 40 years!

$GOOGL
$DMTK
$AAPL
$RDFN
$MSFT
$CRWD
$TDOC
$SQ
$HD
$ABBV
$BRK.B
$SKLZ
$SE
$SPOT
$DIS
$SBUX
$V
$JNJ
$ROKU
$ETSY

20 stocks I think will outperform over the years",2021-04-24 14:15:00+00:00,29217,27,47,356,stock correct today worry worry year googl dmtk rdfn msft crwd tdoc sq hd abbv brk b sklz se spot dis sbux v jnj roku etsy stock think outperform year,NEGATIVE,0.9967,neu,-0.7003,negative,0.572343111,AAPL
jicchamatome,"👴ビデオ速報:
来週の注目決算発表: $TSLA $GOOG $MSFT $AAPL $FB $AMZN - 全ての銘柄が良い決算を出してくると思う",2021-04-24 09:39:19+00:00,105348,5,24,515,tsla goog msft fb amzn,NEGATIVE,0.9866,neu,0,neutral,0.92882669,AAPL
NekoStocks,"来週の決算

4/26 AH $TSLA $NXPI
4/27 PM $UPS $MMM $LLY $NVS $SSTK
4/27 AH $AMD $MSFT $GOOGL $PINS $V $ENPH
4/28 PM $SHOP $SPOT $DISCA
4/28 AH $AAPL $FB $TDOC $NOW $QCOM
4/29 PM $MCD $MA $TMO $MRK
4/29 AH $AMZN $NIO $TEAM $ZEN $MVIS $GILD
4/30 PM $AZN $ABBV

テック＆ヘルスケア祭？",2021-04-24 01:58:02+00:00,29568,1,66,308,ah tsla nxpi pm up mmm lly nv sstk ah amd msft googl pin v enph pm shop spot disca ah fb tdoc qcom pm mcd tmo mrk ah amzn nio team zen mvis gild pm azn abbv,POSITIVE,0.9891,neu,0,neutral,0.909314394,AAPL
Dr_Arslan_SMMM,"5. Yukarıda anlattıklarım Güney Kıbrıs gibi yerlerde açılmış aracı kurumlar vasıtasıyla hisse senedi piyasalarında çokça yapılır.

Siz o aracı kurum ile #AAPL aldığınızı düşünürsünüz, aslında hiçbirşey almamışsınızdır.

Temettü günü geldiğinde anlarsınız almadığınızı.😂

👉",2021-04-23 22:33:11+00:00,70742,1,6,204,yukarıda anlattıklarım güney kıbrıs gibi yerlerde açılmış aracı kurumlar vasıtasıyla hisse senedi piyasalarında çokça yapılır siz aracı kurum ile aldığınızı düşünürsünüz aslında hiçbirşey almamışsınızdır temettü günü geldiğinde anlarsınız almadığınızı,POSITIVE,0.9976,neu,0,neutral,0.913594484,AAPL
TheJoyfulTrader,"$10,000 Invested 5 Years Ago:

$FB: ~$25,600
$GOOG: ~$32,200
$MSFT: ~$52,300
$AAPL: ~$57,000
$TSLA: ~$155,000
$NVCR: ~$155,500
$SQ: ~$165,000
$NVDA: ~$173,000
$AMD: ~$230,000
$ETSY: ~$240,000
$SHOP: ~$356,600
$BTC: ~$1,132,500

What future multibaggers are you buying today?",2021-04-23 14:01:00+00:00,20801,242,382,2017,invest year ago fb goog msft tsla nvcr sq nvda amd etsy shop btc future multibaggers buy today,POSITIVE,0.9971,neu,0,neutral,0.804565609,AAPL
ThetaWarrior,"DISCLAIMER: HIGH RISK #lottofriday

Keep bets small. Lock in gains quickly.

$AAPL 135C &gt;133.1 / 130P &lt;131.3
$AMZN 3330C &gt;3326 / 3295P &lt;3300
$CHWY 82C &gt;80.82 / 78P &lt;78.59
$CRM 235C &gt;233.89 / 230P &lt;229.9
$SQ 250C &gt;246.76 / 240P &lt;242.6
$W 315C &gt;312.24 / 305P &lt;305.62

Good luck! 🎲 https://t.co/hnw7Zwxesp",2021-04-23 03:41:27+00:00,95098,49,32,347,disclaimer high risk keep bet small lock gain quickly 135c gt 130p lt amzn 3330c gt 3295p lt chwy 82c gt 78p lt crm 235c gt 230p lt sq 250c gt 240p lt w 315c gt 305p lt good luck,NEGATIVE,0.8633,neu,0.9501,neutral,0.878732979,AAPL
alsabban1982,"▪️شركات
سيارات و طاقة $TSLA
وحوش $MSFT $GOOGL
تقنيةوانترنت $AAPL $FB $AMZN
أشباه موصلات $TSM

▪️صناديق هادئة
طاقةشمسية $TAN
طاقةبديلة $ICLN
 صناعة $XLI
ادويةوصيدلة $XLV

▪️صناديق نشطة
جينات $ARKG
انترنت المستقبل $ARKW

▪️سلع☠
مناجم ذهب $GOLD $KL
مناجم عملات (ر) $RIOT $MARA $CLSK https://t.co/a4Zky15nJf",2021-04-22 19:57:46+00:00,133570,7,32,612,شركات سيارات و طاقة tsla وحوش msft googl تقنيةوانترنت fb amzn أشباه موصلات tsm صناديق هادئة طاقةشمسية tan طاقةبديلة icln صناعة xli ادويةوصيدلة xlv صناديق نشطة جينات arkg انترنت المستقبل arkw سلع مناجم ذهب gold kl مناجم عملات ر riot mara clsk,POSITIVE,0.9576,neu,-0.5574,neutral,0.865559399,AAPL
MoneySavvyMind,"I’d rather:
 
Put $2.50 into $KO rather than the coke🥤
 
Put $6 into $MCD rather than a burger🍔
 
Put $100.00 into $VTI rather than a night clubbing🥂
 
Put $500.00 into $BAC than a savings account with BAC 🏦
 
Put $1,000 into $AAPL rather than the NEWEST iPhone 📱

You?",2021-04-22 14:19:00+00:00,7745,37,71,371,rather put ko rather coke put mcd rather burger put vti rather night club put bac save account bac put rather new iphone,NEGATIVE,0.9986,neu,0.4939,neutral,0.919709146,AAPL
Investingcom,"*APPLE WORKING ON IMESSAGE UPGRADES TO COMPETE WITH WHATSAPP

$AAPL $FB",2021-04-22 11:24:30+00:00,594030,11,35,279,work imessage upgrade compete whatsapp fb,NEGATIVE,0.8736,neu,0,neutral,0.813786983,AAPL
Stash,"Getting bonus $AAPL stock is *almost* as satisfying as realizing the person on the other end also has a blue text bubble. #StashStockParty

8 p.m. ET 🍎 https://t.co/itRKsNPGPc 

(sorry 🤖) https://t.co/jlCp0PfCvT",2021-04-21 20:44:31+00:00,121985,76,190,459,get bonus stock almost satisfy realize person end also blue text bubble p et sorry,NEGATIVE,0.9988,neu,0.7102,neutral,0.926116109,AAPL
TrungTPhan,"3/ Apple analyst @neilcybart says *no one* has a more well thought out product line than $AAPL:

""Computers small and light enough to be worn on the body are sold next to comps so large that built-in handles are required. All products are designed to work seamlessly together."" https://t.co/vN9W0VX7fj",2021-04-21 14:35:45+00:00,202543,1,11,269,analyst say one well think product line computer small light enough wear body sell next comp large build handle require product design work seamlessly together,NEGATIVE,0.805,neu,0.2732,neutral,0.760055006,AAPL
GerberKawasaki,Some innovation at Apple to be excited about. They added colors to macs. For 30% more than a PC. You can get a Mac in blue. Jobs would have laughed at a 4-20 event that didn’t promote anything. An Apple bong would have gone viral for sure. $aapl,2021-04-21 13:49:24+00:00,174336,66,21,467,innovation excite add color mac pc get mac blue job would laugh event promote anything bong would go viral sure,POSITIVE,0.9936,neu,0.9217,neutral,0.88031882,AAPL
MarketRebels,$AAPL reiterated as a Buy at Needham &amp; Co with a $170 price target,2021-04-21 13:28:00+00:00,128591,10,39,274,reiterate buy needham amp co price target,NEGATIVE,0.9924,neu,0,neutral,0.937699616,AAPL
StockDweebs,"$AAPL #Applestock #AppleEvent

The time to buy Apple stock is very soon. 

Anything around $100 - $110 per share will set you up for a huge trade/investment in the future.

Alerts set. https://t.co/w5ndGYRWON",2021-04-21 10:21:24+00:00,180443,19,8,305,time buy stock soon anything around per share set huge trade investment future alert set,NEGATIVE,0.9595,neu,0.6908,neutral,0.829817116,AAPL
Teslanomous,"Thanks $AAPL - I shall never lose my glasses again

#AirTags https://t.co/9NdLiwlKOW",2021-04-21 05:06:05+00:00,246,15,34,370,thank shall never lose glass,POSITIVE,0.9949,pos,0.5801,neutral,0.825794101,AAPL
NorthmanTrader,"$AAPL 1970-2011: Look at all these revolutionary products

$AAPL 2021: Apple announces new iMacs in a bunch of fun colors",2021-04-20 17:56:21+00:00,304535,89,99,1139,look revolutionary product announce new imacs bunch fun color,POSITIVE,0.9983,neu,0.5106,neutral,0.802210212,AAPL
Joshuajammes,"Stocks with the highest share volume on NMS (National Market System) week of 3/15 (4 week delay on publish data) 

1. $SNDL
2. $AMC
3. $AAPL

(#AMC most trades to shares on the entire market)",2021-04-19 14:07:25+00:00,47431,8,64,435,stock high share volume nm national market system week week delay publish data sndl amc trade share entire market,NEGATIVE,0.7969,neu,0.2732,neutral,0.892307043,AAPL
skaushi,$AAPL Likely to Announce Additional $50B Buyback and 10%+ Dividend Hike with Earnings Next Week - Wells Fargo Reiterates OW PT $160,2021-04-19 11:21:47+00:00,42412,10,69,507,likely announce additional 50b buyback dividend hike earn next week well fargo reiterate ow pt,NEGATIVE,0.991,neu,0.2732,positive,0.540737927,AAPL
Street_Insider,Apple $AAPL Likely to Announce Additional $50B Buyback and 10%+ Dividend Hike with Earnings Next Week - Wells Fargo https://t.co/XrJvvVEyOv https://t.co/4USBKQF3VL,2021-04-19 11:19:15+00:00,72498,4,65,205,likely announce additional 50b buyback dividend hike earn next week well fargo,POSITIVE,0.9295,neu,0.2732,positive,0.551714897,AAPL
garyblack00,"$TSLA -1.7% pre-mkt to $727, after two men died when their Tesla hit a tree at a high speed near Houston. SPX and QQQ -0.3% pre-market. 10-yr Treas ylds fell again (1.57% -1.2 bp) as new Covid cases hit a record. 1Q earnings kick into high gear. $AAPL holds an iPad event on Tues.",2021-04-19 10:58:26+00:00,85233,18,8,300,tsla pre mkt two men die tesla hit tree high speed near houston spx qqq pre market yr treas ylds fell bp new covid case hit record 1q earn kick high gear hold ipad event tues,NEGATIVE,0.9768,neu,-0.5994,neutral,0.48271662,AAPL
PandaOptions,"Pandas Weekly Watchlist 🐼

$AAPL 136c over 135, 130p under 131
$NVDA 660c over 650, 600p under 615
$GOOGL 2350c over 2300, 2200p under 2229
$PYPL 280c over 278, 265p under 266
$WMT 142c over 141, 136p under 138
$CAT 240c over 237, 225p under 227",2021-04-18 21:59:08+00:00,32723,13,32,285,panda weekly watchlist 136c 130p nvda 660c 600p googl 2350c 2200p pypl 280c 265p wmt 142c 136p cat 240c 225p,POSITIVE,0.9903,neu,0,neutral,0.934575021,AAPL
DividendsDad,"Investing in $GOOGL the first time I made an internet search would have been smart

Investing in $AMZN the first time I made an online order would have been smart

Investing in $AAPL the first time I bought an IPhone would have been smart

Lookout for the next smart investment 👀",2021-04-18 16:03:36+00:00,4637,71,90,665,invest googl first time make internet search would smart invest amzn first time make online order would smart invest first time buy iphone would smart lookout next smart investment,POSITIVE,0.6106,neu,0.8689,neutral,0.87372905,AAPL
jicchamatome,"👴前回好決算を出した銘柄一覧 (今回の決算にも注目)
$NFLX $AMD $MSFT $AAPL $FB $TEAM $BABA $GOOG $PYPL $PINS $U $PTON $LYFT $TWTR $TSM $INTC $SONO $AFRM $DIS $AMZN $NTR $RPRX $FVRR $ROKU $SQ $ZI $NVDA $RKT $SHAK $ZS $CRM $AMBA $VEEV $AI $ZM $BMBL $DOCU $OKTA $CRWD",2021-04-18 03:00:01+00:00,105348,13,66,669,nflx amd msft fb team baba goog pypl pin u pton lyft twtr tsm intc sono afrm dis amzn ntr rprx fvrr roku sq zi nvda rkt shak z crm amba veev ai zm bmbl docu okta crwd,POSITIVE,0.959,neu,0,neutral,0.878930748,AAPL
melfarra123,"If you invested $10,000 into these companies ten years ago you would have: 

- $FB: $52,500 🤖
- $AMZN: $192,500 🛍
- $AAPL: $692,000 🍎 
- $TSLA: $1,250,000 🚗 

Invest long term and it will pay off! 📈",2021-04-17 16:59:36+00:00,1603,31,41,257,invest company ten year ago would fb amzn tsla invest long term pay,NEGATIVE,0.8358,neu,-0.1027,neutral,0.930608451,AAPL
GerberKawasaki,Apple paying musicians a full penny per stream. Hard to get excited but it’s actually twice what artists are typically paid. It’s time for these billions dollar companies pay the artists who support this oligopoly. Spotify needs to step up. $spot $aapl,2021-04-17 16:45:41+00:00,174336,23,37,355,pay musician full penny per stream hard get excite actually twice artist typically pay time billion dollar company pay artist support oligopoly spotify need step spot,NEGATIVE,0.8231,neu,0.4939,neutral,0.895928383,AAPL
garyblack00,I don’t see the connection between $NIO and $TSLA. TSLA is eating NIO’s lunch in China.  Selling TSLA today because NIO is going down would be like selling $AAPL when Nokia was getting crushed as iPhone destroyed Nokia’s business. https://t.co/ZZ9ol8nJXZ,2021-04-15 16:33:17+00:00,85233,48,28,497,see connection nio tsla tsla eat nio lunch china sell tsla today nio go would like sell nokia get crush iphone destroy nokia business,NEGATIVE,0.999,neu,-0.3818,neutral,0.930685163,AAPL
